code,name
A0C29,FA-13.1.2 Follow-on formulae as defined by Directive 2006/141/EC
A0C2A,FA-13.1.1 Infant formulae as defined by Commission Directive 2006/141/EC ( 1 )
A0C2B,FA-13.1 Foods for infants and young children
A0C2C,FA-13. Foods intended for particular nutritional uses as defined by Directive 2009/ 39/EC
A0C2D,"FA-12.9 Protein products, excluding products covered in category 1.8"
A0C2E,FA-12.8 Yeast and yeast products
A0C2F,FA-12.7 Salads and savoury based sandwich spreads
A0C2G,FA-12.6 Sauces
A0C2H,FA-12.5 Soups and broths
A0C2J,FA-12.4 Mustard
A0C2K,FA-12.3 Vinegars and diluted acetic acid (diluted with water to 4-30 % by volume)
A0C2L,FA-12.2.2 Seasonings and condiments
A0C2M,FA-12.2.1 Herbs and spices
A0C2N,"FA-12.2 Herbs, spices, seasonings"
A0C2P,FA-12.1.2 Salt substitutes
A0C2Q,FA-12.1.1 Salt
A0C2R,FA-12.1 Salt and salt substitutes
A0C2S,"FA-12. Salts, spices, soups, sauces, salads and protein products"
A0C2T,FA-11.4.3 Table-top sweeteners in tablets
A0C2V,FA-11.4.2 Table-top sweeteners in powder form
A0C2X,FA-11.4.1 Table-top sweeteners in liquid form
A0C2Y,FA-11.4 Table-top sweeteners
A0C2Z,FA-11.3 Honey as defined in Directive 2001/110/EC
A0C30,FA-11.2 Other sugars and syrups
A0C31,FA-11.1 Sugars and syrups as defined by Directive 2001/111/EC
A0C32,"FA-11. Sugars, syrups, honey and table-top sweeteners"
A0C33,FA-10.2 Processed eggs and egg products
A0C34,FA-10.1 Unprocessed eggs
A0C35,FA-10. Eggs and egg products
A0C36,FA-09.3 Fish roe
A0C37,FA-09.2 Processed fish and fishery products including mollusks and crustaceans
A0C38,FA-09.1.2 Unprocessed molluscs and crustaceans
A0C39,FA-09.1.1 Unprocessed fish
A0C3A,FA-09.1 Unprocessed fish and fisheries products
A0C3B,FA-09. Fish and fisheries products
A0C3C,FA-08.3.4.3 Other traditionally cured products. (Immersion and dry cured processes used in combination or where nitrite and/or nitrate is included in a compound product or where the curing solution is injected into the product prior to cooking)
A0C3D,"FA-08.3.4.2 Traditional dry cured products. (Dry curing process involves dry application of curing mixture containing nitrites and/or nitrates, salt and other components to the surface of the meat followed by a period of stabilisation/maturation)."
A0C3E,"FA-08.3.4.1 Traditional immersion cured products (Meat products cured by immersion in a curing solution containing nitrites and/or nitrates, salt and other components)"
A0C3F,FA-08.3.4 Traditionally cured meat products with specific provisions concerning nitrites and nitrates
A0C3G,FA-08.3.3 Casings and coatings and decorations for meat
A0C3H,FA-08.3.2 Heat-treated meat products
A0C3J,FA-08.3.1 Non-heat-treated meat products
A0C3K,FA-08.3 Meat products
A0C3L,FA-08.2 Meat preparations as defined by Regulation (EC) No 853/2004
A0C3M,"FA-08.1 Fresh meat, excluding meat preparations as defined by Regulation (EC) N0 853/2004"
A0C3P,FA-08. Meat
A0C3Q,FA-07.2 Fine bakery wares
A0C3R,"FA-07.1.2 Pain courant français; Friss búzakenyér, fehér és félbarna kenyerek"
A0C3S,"FA-07.1.1 Bread prepared solely with the following ingredients: wheat flour, water, yeast or leaven, salt"
A0C3T,FA-07.1 Bread and rolls
A0C3V,FA-07. Bakery wares
A0C3X,FA-06.7 Pre-cooked or processed cereals
A0C3Y,FA-06.6 Batters
A0C3Z,FA-06.5 Noodles
A0C40,FA-06.4.5 Fillings of stuffed pasta (ravioli and similar)
A0C41,FA-06.4.4 Potato gnocchi
A0C42,FA-06.4.3 Fresh pre-cooked pasta
A0C43,FA-06.4.2 Dry pasta
A0C44,FA-06.4.1 Fresh pasta
A0C45,FA-06.4 Pasta
A0C46,FA-06.3 Breakfast cereals
A0C47,FA-06.2.2 Starches
A0C48,FA-06.2.1 Flours
A0C49,FA-06.2 Flours and other milled products and starches
A0C4A,"FA-06.1 Whole, broken, or flaked grain"
A0C4B,FA-06. Cereals and cereal products
A0C4C,"FA-05.4 Decorations, coatings and fillings, except fruit based fillings covered by category 4.2.4"
A0C4D,FA-05.3 Chewing gum
A0C4E,FA-05.2 Other confectionery including breath refreshening microsweets
A0C4F,FA-05.1 Cocoa and chocolate products as covered by Directive 2000/36/EC
A0C4G,FA-05. Confectionery
A0C4H,FA-04.2.6 Processed potato products
A0C4J,FA-04.2.5.4 Nut butters and nut spreads
A0C4K,FA-04.2.5.3 Other similar fruit or vegetable spreads
A0C4L,"FA-04.2.5.2 Jam, jellies and marmalades and sweetened chestnut puree as defined by Directive 2001/113/EC"
A0C4M,FA-04.2.5.1 Extra jam and extra jelly as defined by Directive 2001/113/EC
A0C4N,"FA-04.2.5 Jam, jellies and marmalades and similar products"
A0C4P,"FA-04.2.4.2 Compote, excluding products covered by category 16"
A0C4Q,FA-04.2.4.1 Fruit and vegetable preparations excluding compote
A0C4R,"FA-04.2.4 Fruit and vegetable preparations, excluding products covered by 5.4"
A0C4S,FA-04.2.3 Canned or bottled fruit and vegetables
A0C4T,"FA-04.2.2 Fruit and vegetables in vinegar, oil, or brine"
A0C4V,FA-04.2.1 Dried fruit and vegetables
A0C4X,FA-04.2 Processed fruit and vegetables
A0C4Y,FA-04.1.3 Frozen fruit and vegetables
A0C4Z,"FA-04.1.2 Peeled, cut and shredded fruit and vegetables"
A0C50,FA-04.1.1 Entire fresh fruit and vegetables
A0C51,FA-04.1 Unprocessed fruit and vegetables
A0C52,FA-04. Fruit and vegetables
A0C53,FA-03. Edible ices
A0C54,FA-02.3 Vegetable oil pan spray
A0C55,FA-02.2.2 Other fat and oil emulsions including spreads as defined by Regulation (EC) No 1234/2007 and liquid emulsions
A0C56,FA-02.2.1 Butter and concentrated butter and butter oil and anhydrous milkfat
A0C57,FA-02.2 Fat and oil emulsions mainly of type water-in-oil
A0C58,FA-02.1 Fats and oils essentially free from water (excluding anhydrous milkfat)
A0C59,FA-02. Fats and oils and fat and oil emulsions
A0C5A,"FA-01.8 Dairy analogues, including beverage whiteners"
A0C5B,FA-01.7.6 Cheese products (excluding products falling in category 16)
A0C5C,FA-01.7.5 Processed cheese
A0C5D,FA-01.7.4 Whey cheese
A0C5E,FA-01.7.3 Edible cheese rind
A0C5F,FA-01.7.2 Ripened cheese
A0C5G,FA-01.7.1 Unripened cheese excluding products falling in category 16
A0C5H,FA-01.7 Cheese and cheese products
A0C5J,FA-01.6.3 Other creams
A0C5K,FA-01.6.2 Unflavoured live fermented cream products and substitute products with a fat content of less than 20 %
A0C5L,FA-01.6.1 Unflavoured pasteurised cream (excluding reduced fat creams)
A0C5M,FA-01.6 Cream and cream powder
A0C5N,FA-01.5 Dehydrated milk as defined by Directive 2001/114/EC
A0C5P,FA-01.4 Flavoured fermented milk products including heat-treated products
A0C5Q,"FA-01.3 Unflavoured fermented milk products, heat-treated after fermentation"
A0C5R,"FA-01.2 Unflavoured fermented milk products, including natural unflavoured buttermilk (excluding sterilised buttermilk) non-heat-treated after fermentation"
A0C5S,FA-01.1 Unflavoured pasteurised and sterilised (including UHT) milk
A0C5T,FA-01. Dairy products and analogues
A0C5V,FA-0.   All categories of foods
A0C69,Fermented milk products
A0C6A,Coffee ingredients (RPC derivatives)
A0C6B,Cocoa ingredients (RPC derivatives)
A0C6E,Cheesemaking
A0C6F,Ripening
A0C6G,Composite ingredients for soft drinks or hot drinks (as part-nature)
A0C6N,Pulping / mashing
A0C6Q,Intensive production
A0C6R,Barn farming
A0C6S,Back yard farming - growing
A0C6T,Not raised under controlled husbandry conditions
A0C6V,Not raised under controlled housing conditions
A0C6X,Raised under controlled husbandry conditions
A0C6Y,Conventional non-intensive production
A0C75,Salmons
A0C76,Threadfins
A0C7F,Breeding purpose
A0C7G,Meat production purpose
A0C7H,Castrated animal
A0C7J,Elite breeding animal
A0C7K,Grandparent breeding animal
A0C7L,Parent breeding animal
A0C7M,Animals not for breeding
A0C7N,Milk production purpose
A0C7P,Egg production purpose
A0C7Q,Mixed purposes
A0C7R,Breeding purpose for meat production
A0C7S,Breeding purpose for milk production
A0C7T,Breeding purpose for egg production
A0C8A,Purpose-of-raising
A0C8B,Animal-age-class
A0C8C,Reproductive-level
A0C8D,Stray
A0C8E,Zoo animal
A0C8F,Aquarium fish
A0C8G,Companion animal or pet animal
A0C8H,Laboratory animals
A0C8J,Age classes for mammals
A0C8K,Age classes for birds
A0C8L,Hatching egg
A0C8M,Day-old chick
A0C8N,Before slaughter
A0C8P,Adult bird
A0C8Q,During rearing period
A0C8R,Suckler
A0C8S,Adult mammal
A0C8T,Reproductive female before the first birth
A0C8V,Young non-adult mammal (above 1 year)
A0C8X,Young mammal less than 1 year old
A0C8Y,Gender
A0C8Z,Female
A0C9A,Male
A0C9B,Mixed females and males
A0C9C,Castrated female
A0C9D,Castrated male
A0CAG,Farmed in single purpose holding
A0CAH,Farmed in multi purpose holding
A0CEA,Solid (soft or hard)
A0CEB,Jelly
A0CEC,Brittle jelly
A0CED,Stiff jelly
A0CEE,Spoonable creamy
A0CEG,Non-food animal-related matrices (as part-nature)
A0CEH,Subcutaneal fat (as part-nature)
A0CEQ,Field (maple) pea (fresh seeds)
A0CER,Preserving with alcohol
A0CES,Thyroid (as part-nature)
A0CET,Urine (as part-nature)
A0CEV,Faeces (as part-nature)
A0CEX,Plasma (as part-nature)
A0CEY,Blood serum (as part-nature)
A0CEZ,Buddha's hands
A0CFB,Sweeties
A0CFC,Azaroles and similar-
A0CFD,Bergamots
A0CFE,Apricot kernels
A0CFF,Hazelnuts and similar-
A0CFG,Filberts
A0CFK,Tayberries
A0CFL,Arctic brambles
A0CFM,Nectar raspberries
A0CFN,"Gooseberries (green, red and yellow)"
A0CFP,Jostaberries
A0CFQ,Worcesterberries
A0CFR,Rose hips
A0CFS,Haskaps
A0CFT,Kiwiberries
A0CFV,Rowan berries
A0CFX,Sorb berries
A0CFY,Serviceberries
A0CFZ,Saskatoons
A0CGA,Nagami kumquats
A0CGB,Langsats
A0CGC,Salaks
A0CGD,Guavas
A0CGE,Red pitayas
A0CGF,Pumpkin seeds and similar-
A0CGG,Borage seeds and similar-
A0CGH,Purple viper's bugloss seeds
A0CGJ,Corn gromwell seeds
A0CGK,Black fonio grain
A0CGL,African rice grain
A0CGM,Hybrid Nerica®
A0CGN,Noni infusion material
A0CGP,Culantro seed
A0CGQ,Coriander seeds and similar-
A0CGR,Sichuan pepper fruit and similar-
A0CGS,Caraway fruit and similar-
A0CGT,Cardamom fruit and similar-
A0CGV,Vanilla and similar-
A0CGX,Ginger roots and similar-
A0CGY,Horseradish roots spice and similar-
A0CGZ,Turmeric roots and similar-
A0CHA,Capers buds and similar-
A0CHB,Japanese pepper fruit
A0CHC,Uzazi fruit
A0CHD,Black caraway fruit
A0CHE,Tahiti vanilla
A0CHF,West Indian vanilla
A0CHG,Zedoary roots
A0CHH,Wasabi roots
A0CHJ,Myoga
A0CHR,Batch process
A0CHS,Continuous process
A0CHV,Preserved (unspecified method)
A0CHZ,Mastic gum flavour
A0CJA,Fruit in alcohol or spirits
A0CJC,Fat-related info
A0CJD,Sugars-related info
A0CJE,Proteins-related info
A0CJF,Salt (sodium)-related info
A0CJG,Protein-free
A0CJH,Alcohol-related info
A0CJJ,Trachea (as part-nature)
A0CJK,With added salt
A0CJL,Gall bladder (as part-nature)
A0CJM,Mammal gland (as part-nature)
A0CJN,Lymph node (as part-nature)
A0CJP,Hard
A0CJQ,Soft
A0CQB,Work and utility animals
A0CQC,Drops or similar small forms
A0CQD,Lactose free
A0CQE,Without added salt
A0CQF,Caffeine-related info
A0CQG,With added caffeine
A0CQH,Caffeine free
A0CQJ,Exhausted
A0CQK,Taste-related info
A0CQL,Aging-related info
A0CQM,Sweet / mild
A0CQN,Sour
A0CQP,Bitter
A0CQQ,New
A0CQR,Old
A0CQS,Extra old / very old
A0CQT,W/o germ
A0CQV,With germ
A0CQX,Half-cooked
A0CQY,Degermination
A0CQZ,Fermentation
A0CRA,Infra-red micronisation
A0CRB,Ensiling
A0CRC,Rectification
A0CRD,Not diluted
A0CRE,High fat
A0CRF,Energy-related info
A0CRG,Light
A0CRH,Seasoning
A0CRJ,Blending
A0CRK,Stirring
A0CRL,Mixing
A0CRM,Cheese rind (as part-nature)
A0CRN,Cheese curd
A0CRY,Wasabi flavour
A0CRZ,Chicken flavour
A0CSA,Spirits from fruit
A0CSB,Spirits made from fruits other than stone fruits
A0CSC,Spirits not from fruit
A0CSD,Spent production animal
A0CSQ,Surface treatment with sanitizing agents
A0CSR,Culantro leaves
A0CTT,Furred wild game (as part-nature)
A0CTV,Feathered wild game (as part-nature)
A0CTX,Wild terrestrial vertebrate animals
A0CTY,Other edible snails not belonging to the genus Helix
A0CTZ,Other terrestrial invertebrate animals
A0CVA,Earthworms (including species only consumed outside EU)
A0CVC,Other frog meat from frogs not belonging to the genus Rana
A0CVD,Other Amphibians and Reptiles
A0CVE,Frog meat (Rana genus)
A0CVF,Other edible apiculture products
A0CVG,Royal jelly
A0CVH,Pollen (residues of vegetal pollens)
A0CVJ,Honey and similar-
A0CVK,Honey and other apiculture products
A0CVL,Eggs from other not listed eggs producer birds
A0CVM,Nandu eggs
A0CVN,Emu eggs
A0CVP,Japanese quail eggs
A0CVQ,Common quail eggs
A0CVR,Reindeer milk
A0CVS,Elk milk
A0CVT,Dromedary milk
A0CVV,Mouflon (farmed) milk
A0CVX,Zebu milk
A0CVY,Yak (domestic) milk
A0CVZ,Gayal milk
A0CXA,European buffalo milk
A0CXB,Banteng milk
A0CXC,American buffalo milk
A0CXD,Other not listed sugar plants
A0CXE,Canary date palm (trunk sap)
A0CXF,Chilean coco palm (trunk sap)
A0CXG,Palms (trunk sap)
A0CXH,Manna ashes (trunk sap)
A0CXJ,Birches (trunk sap)
A0CXK,Yacon roots
A0CXL,Common polypody roots
A0CXM,Chicory roots and similar-
A0CXN,Agave leaves
A0CXP,Sugar canes and similar-
A0CXQ,Sugar beet roots and similar-
A0CXR,Mace aril and similar-
A0CXS,Saffron and similar-
A0CXT,Dwarf nasturtium pods
A0CXV,Garden nasturtium pods
A0CXX,Saigon cinnamon buds
A0CXY,Chinese cassia buds
A0CXZ,Batavia cinnamon buds
A0CYA,Cloves buds and similar-
A0CYB,Temulawak roots
A0CYC,East Indian galangal
A0CYD,Fingerrot roots
A0CYE,Liquorice roots and similar-
A0CYF,Saigon cinnamon bark
A0CYG,Chinese cassia bark
A0CYH,Batavia cinnamon bark
A0CYJ,Tamarind and similar-
A0CYK,Sumac fruit
A0CYL,Juniper berry and similar-
A0CYM,Marjoram fruit
A0CYN,Rape seeds (feed)
A0CYP,Allspice fruit and similar-
A0CYQ,Sunflower seeds (feed)
A0CYR,Cotton seeds (feed)
A0CYS,Nutmeg seed and similar-
A0CYT,Fenugreek seed and similar-
A0CYV,Sweet fennel seed
A0CYX,Bitter fennel seed
A0CYY,Fennel seed and similar-
A0CYZ,Dill seed and similar-
A0CZA,Cumin seed and similar-
A0CZB,Sesame seeds (feed)
A0CZC,Poppy seeds (feed)
A0CZD,Black caraway seed
A0CZE,Black caraway seed and similar-
A0CZF,Anise seed and similar-
A0CZG,Hops and similar-
A0CZH,Jengkols
A0CZJ,Carobs and similar-
A0CZK,Bitter cola nuts
A0CZL,Abata cola nuts
A0CZM,Cocoa beans and similar-
A0CZN,Other herbal infusion materials from any other parts of the plant
A0CZP,Witch hazel (infusion bark)
A0CZQ,Wild angelica (infusion fruits)
A0CZR,Sour cherry (infusion stems)
A0CZS,Soap-bark tree (infusion bark)
A0CZT,"Red sandalwood (infusion bark, wood)"
A0CZV,"Quassia (infusion bark, wood)"
A0CZX,Purging cassia (infusion fruits)
A0CZY,Parsley (infusion fruits)
A0CZZ,"Lignum vitae (infusion bark, wood)"
A0D0A,Lapacho (infusion bark)
A0D0B,"Juniper (infusion bark, wood, shoots)"
A0D0C,"Horse-chestnut (infusion seeds, bark)"
A0D0D,Hibiscus (infusion seeds)
A0D0E,Fragrant sumac (infusion bark)
A0D0F,Fleawort (infusion seeds)
A0D0G,Fir (infusion shoots)
A0D0H,Dwarf mountain pine (infusion shoots)
A0D0J,Condurango (infusion bark)
A0D0K,Cocoa (infusion husks)
A0D0L,Red cinchona (infusion bark)
A0D0M,Chinabark (infusion bark)
A0D0N,China (infusion bark)
A0D0P,Cherries (sweet) (infusion stems)
A0D0Q,Chamomile (infusion seeds)
A0D0R,"Blond psyllium (infusion seeds, husks)"
A0D0S,Siberian ginseng infusion roots
A0D0T,American ginseng infusion roots
A0D0V,Asian ginseng infusion roots
A0D0X,Ginseng and similar-
A0D0Y,Niger seed (feed)
A0D0Z,Tormentil infusion roots
A0D1A,Seneca snakeroot infusion roots
A0D1B,Sarsaparilla infusion roots
A0D1C,Rhatany infusion roots
A0D1D,Pimpernel infusion roots
A0D1E,Mexican valerian infusion roots
A0D1F,Marshmallow infusion roots
A0D1G,Herb bennet infusion roots
A0D1H,Golden root infusion roots
A0D1J,Fragrant sumac infusion roots
A0D1K,Safflower seeds (feed)
A0D1L,Purple echinacea infusion roots
A0D1M,Pale echinacea infusion roots
A0D1N,Narrow-leaf echinacea infusion roots
A0D1P,Echinacea infusion roots
A0D1Q,Cowslip infusion roots
A0D1R,Couch grass infusion roots
A0D1S,Pumpkin and squash seed (feed)
A0D1T,Sweet corn (stigmas styles)
A0D1V,Blue flag infusion roots
A0D1X,Valerian infusion roots and similar-
A0D1Y,Mate and similar-
A0D1Z,Vlei tea
A0D2A,Heidelberg tea
A0D2B,Mountain tea
A0D2C,Common honeybush tea
A0D2D,Honeybush
A0D2E,Linseeds (feed)
A0D2F,Yellow bedstraw infusion leaves
A0D2G,Yarrow infusion leaves
A0D2H,Wood betony infusion leaves
A0D2J,Witch hazel infusion leaves
A0D2K,Willow herb infusion leaves
A0D2L,Wild strawberry infusion leaves
A0D2M,Wild angelica infusion leaves
A0D2N,White deadnettle infusion leaves
A0D2P,Common walnut infusion leaves
A0D2Q,Eastern black walnut infusion leaves
A0D2R,Walnut infusion leaves
A0D2S,Toadflax infusion leaves
A0D2T,Tea tree infusion leaves
A0D2V,Chickpea (dry seeds) (feed)
A0D2X,Chickling vetch (dry seeds) (feed)
A0D2Y,Sweet trefoil infusion leaves
A0D2Z,Sweet orange infusion leaves
A0D3A,Sweet blackberry infusion leaves
A0D3B,St. John´s Wort infusion leaves
A0D3C,Southernwood infusion leaves
A0D3D,Smooth rupturewort infusion leaves
A0D3E,Silverweed infusion leaves
A0D3F,Shepherd’s purse infusion leaves
A0D3G,Roman wormwood infusion leaves
A0D3H,Rock rose infusion leaves
A0D3J,Ribwort plantain infusion leaves
A0D3K,Red clover infusion leaves
A0D3L,Raspberry (red and yellow) infusion leaves
A0D3M,Plantain infusion leaves
A0D3N,Passion flower infusion leaves
A0D3P,Papaya infusion leaves
A0D3Q,Olive infusion leaves
A0D3R,Oat infusion leaves
A0D3S,Norway spruce infusion leaves
A0D3T,Mullein infusion leaves
A0D3V,Black mulberry infusion leaves
A0D3X,White mulberry infusion leaves
A0D3Y,Mulberry (black and white) infusion leaves
A0D3Z,Mugwort infusion leaves
A0D4A,Moldavian dragonhead infusion leaves
A0D4B,Mistletoe infusion leaves
A0D4C,Meadowsweet infusion leaves
A0D4D,Marshmallow infusion leaves
A0D4E,Mallow infusion leaves
A0D4F,Silver linden infusion leaves
A0D4G,Big-leaf linden infusion leaves
A0D4H,Small-leaf linden infusion leaves
A0D4J,Lime infusion leaves
A0D4K,Lemon myrtle infusion leaves
A0D4L,Ladies mantle infusion leaves
A0D4M,Knotgrass infusion leaves
A0D4N,Jiaogulan infusion leaves
A0D4P,Ironwort infusion leaves
A0D4Q,Horse-chestnut infusion leaves
A0D4R,Horehound infusion leaves
A0D4S,Holy thistle infusion leaves
A0D4T,Herb bennet infusion leaves
A0D4V,Ruderalis hemp infusion leaves
A0D4X,Common hemp infusion leaves
A0D4Y,Hemp infusion leaves
A0D4Z,Heather infusion leaves
A0D5A,Hearts ease infusion leaves
A0D5B,Hazelnut infusion leaves
A0D5C,Hawthorn infusion leaves
A0D5D,Hairy rupturewort infusion leaves
A0D5E,Gymnema infusion leaves
A0D5F,Ground ivy infusion leaves
A0D5G,Goldenrod infusion leaves
A0D5H,Golden root infusion leaves
A0D5J,Goat´s rue infusion leaves
A0D5K,Fumitory infusion leaves
A0D5L,Field horsetail infusion leaves
A0D5M,Eyebright infusion leaves
A0D5N,Eucalyptus infusion leaves
A0D5P,Elder infusion leaves
A0D5Q,Purple echinacea infusion leaves
A0D5R,Pale echinacea infusion leaves
A0D5S,Narrow-leaf echinacea infusion leaves
A0D5T,Echinacea infusion leaves
A0D5V,Downy hemp nettle infusion leaves
A0D5X,Damiana infusion leaves
A0D5Y,Redcurrant infusion leaves
A0D5Z,Blackcurrant infusion leaves
A0D6A,"Currant (black, red and white) infusion leaves"
A0D6B,Cowberry infusion leaves
A0D6C,Cornflower infusion leaves
A0D6D,Common vervain infusion leaves
A0D6E,Common speedwell infusion leaves
A0D6F,Clubmoss infusion leaves
A0D6G,Clary sage infusion leaves
A0D6H,Chiretta infusion leaves
A0D6J,Centaury infusion leaves
A0D6K,Catmint infusion leaves
A0D6L,Buckwheat infusion leaves
A0D6M,Buchu infusion leaves
A0D6N,Boldu infusion leaves
A0D6P,Blackberry infusion leaves
A0D6Q,Bitter orange infusion leaves
A0D6R,Birch infusion leaves
A0D6S,Bilberry infusion leaves
A0D6T,Bearberry infusion leaves
A0D6V,Alpine ladies mantle infusion leaves
A0D6X,Perilla seed (feed)
A0D6Y,Alfalfa infusion leaves
A0D6Z,Agrimony infusion leaves
A0D7A,Absinth infusion leaves
A0D7B,Strawberry infusion leaves and similar-
A0D7C,Silver linden infusion flowers
A0D7D,Big-leaf linden infusion flowers
A0D7E,Small-leaf linden infusion flowers
A0D7F,Lime infusion flowers and similar-
A0D7G,Arabian jasmine infusion flowers
A0D7H,Peas (dry seeds) (feed)
A0D7J,Ylang-ylang infusion flowers
A0D7K,Yarrow infusion flowers
A0D7L,White deadnettle infusion flowers
A0D7M,Sweet violet infusion flowers
A0D7N,Sweet olive infusion flowers
A0D7P,Sunflower infusion flowers
A0D7Q,St. John's wort infusion flowers
A0D7R,Sandy everlasting infusion flowers
A0D7S,Safflower infusion flowers
A0D7T,Sacred lotus infusion flowers
A0D7V,Red clover infusion flowers
A0D7X,Peony infusion flowers
A0D7Y,Orange infusion flowers
A0D7Z,Mullein infusion flowers
A0D8A,Meadow sweet infusion flowers
A0D8B,Mallow infusion flowers
A0D8C,Lentil (dry seeds) (feed)
A0D8D,Larkspur infusion flowers
A0D8E,Horse-chestnut infusion flowers
A0D8F,Hollyhock infusion flowers
